username,name,bio,created_at,account_age_days,followers,following,statuses_count,default_profile_image,verified,post_text,label
gustavo_alves,Diego Souza,"dev backend, cafe e gatos",2013-01-28 00:00:00,4983,157,319,51,0,0,"bom dia, cafe e mais um dia de trabalho por aqui valeu quem ajudou",0
bruno_souza0,Juliana Rocha,fotografa e mae de dois,2016-11-24 21:00:00,3586,2347,3876,5278,0,0,"terminei de ler o livro que a Paula indicou, valeu a pena coisa de louco (46)",0
gustavo_lima,Helena Souza,musico nos fins de semana,2013-04-26 06:00:00,4895,1312,2560,90,0,0,"bom dia, cafe e mais um dia de trabalho por aqui",0
rafael_souza85,Otavio Silva,estudante de enfermagem,2013-11-20 14:00:00,4686,329,473,1335,0,0,"terminei de ler o livro que a Igor indicou, valeu a pena coisa de louco (78)",0
otavio_silva,Bruno Alves,musico nos fins de semana,2026-08-30 11:00:00,21,15,424,46,0,0,alguem ai assistiu o jogo de ontem? que segundo tempo coisa de louco,0
rafael_alves,Rafael Rocha,estudante de enfermagem,2020-07-27 07:00:00,2246,144,283,1465,0,0,"obrigada pelas mensagens de aniversario, gente coisa de louco (71)",0
lucas_souza6,Mariana Alves,corredora amadora | 42k,2021-07-31 07:00:00,1877,537,954,333,0,0,"treino feito, 6km hoje. devagar mas chegando no mais, tudo tranquilo (85)",0
eduardo_rocha,Helena Alves,"dev backend, cafe e gatos",2016-10-03 06:00:00,3639,903,1008,842,0,0,"chuva forte aqui em Salvador hoje, transito parado que dia (35)",0
mariana_lima,Nara Souza,,2015-05-28 13:00:00,4132,304,137,718,0,0,"chuva forte aqui em Belem hoje, transito parado depois conto o resto (38)",0
carla_souza54,Otavio Alves,"pai do Theo, torcedor sofredor",2020-12-15 07:00:00,2105,44,40,315,0,0,"bom dia, cafe e mais um dia de trabalho por aqui enfim",0
helena_souza,Otavio Silva,estudante de enfermagem,2022-03-24 18:00:00,1640,488,553,1477,0,0,"consegui finalmente organizar a planilha do mes, vitoria pessoal depois conto o resto",0
ganhe2099288,Ganhe 1000,,2025-10-13 14:23:00,341,13,2292,17119,0,0,"GANHE DINHEIRO em casa!!! vagas limitadas, chama no direct agora https://tinyurl.com/lcgvgm",1
gustavo_rocha,Gustavo Lima,estudante de enfermagem,2014-12-26 15:00:00,4285,67,109,173,0,0,"treino feito, 6km hoje. devagar mas chegando ate semana que vem",0
invest8476443,Invest Bot,,2026-06-03 12:05:00,108,7,1901,3670,0,0,RENDA EXTRA de R$ 300 por dia!!! clique no link da bio e comece hoje https://is.gd/t64q49,1
mariana_silva,Gustavo Silva,,2026-07-06 02:00:00,76,1,400,209,0,0,"obrigada pelas mensagens de aniversario, gente valeu quem ajudou (73)",0
juliana_silva84,Otavio Silva,corredora amadora | 42k,2021-06-26 04:00:00,1912,290,184,759,0,0,"treino feito, 6km hoje. devagar mas chegando no fim deu certo (69)",0
rafael_alves,Eduardo Silva,fotografa e mae de dois,2016-09-12 21:00:00,3659,225,121,641,0,0,dica pra quem estuda seguranca: pratique em laboratorio proprio bora pra cima (24),0
carla_silva,Fernanda Rocha,professora de historia,2016-03-18 15:00:00,3837,207,251,306,0,0,dica pra quem estuda seguranca: pratique em laboratorio proprio coisa de louco,0
juliana_rocha30,Bruno Lima,corredora amadora | 42k,2024-11-01 07:00:00,688,1211,1425,529,0,0,dica pra quem estuda seguranca: pratique em laboratorio proprio coisa de louco,0
mariana_lima,Paula Souza,estudante de enfermagem,2022-10-24 18:00:00,1426,39,15,333,0,0,"obrigada pelas mensagens de aniversario, gente ate semana que vem",0
diego_souza52,Otavio Lima,"pai do Theo, torcedor sofredor",2015-09-25 18:00:00,4012,670,478,235,0,0,opiniao impopular: filme antigo e melhor que remake coisa de louco (89),0
gustavo_silva,Gustavo Lima,analista de dados em Belem,2026-08-16 23:00:00,34,3,404,130,1,0,"terminei de ler o livro que a Juliana indicou, valeu a pena amanha continuo (86)",0
rafael_rocha58,Juliana Silva,,2023-02-09 05:00:00,1319,22,28,673,0,0,"obrigada pelas mensagens de aniversario, gente coisa de louco",0
bruno_rocha,Gustavo Alves,"pai do Theo, torcedor sofredor",2024-11-24 14:00:00,664,76,96,177,0,0,"vagas limitadas no curso de bolo caseiro, chama no direct pra reservar",0
otavio_alves53,Mariana Alves,corredora amadora | 42k,2017-01-02 00:00:00,3548,146,36,319,0,0,"chuva forte aqui em Recife hoje, transito parado no fim deu certo (23)",0
diego_rocha,Rafael Souza,"pai do Theo, torcedor sofredor",2022-06-09 20:00:00,1563,39,57,1170,0,0,"obrigada pelas mensagens de aniversario, gente coisa de louco",0
lucas_souza59,Eduardo Silva,estudante de enfermagem,2026-09-04 00:00:00,16,3,401,53,0,0,"consegui finalmente organizar a planilha do mes, vitoria pessoal amanha continuo (55)",0
mariana_alves,Lucas Souza,,2021-07-10 07:00:00,1898,157,305,556,0,0,"consegui finalmente organizar a planilha do mes, vitoria pessoal amanha continuo",0
mariana_silva,Helena Rocha,fotografa e mae de dois,2020-01-15 20:00:00,2439,484,403,252,0,0,"consegui finalmente organizar a planilha do mes, vitoria pessoal recomendo (16)",0
user9468656,Promo 999,,2026-07-18 14:52:00,63,14,2286,2828,1,0,Airdrop de cripto liberado! dobre seu investimento em 24h https://is.gd/hguy99,1
mariana_souza,Bruno Alves,fotografa e mae de dois,2015-07-28 16:00:00,4071,129,282,184,1,0,"obrigada pelas mensagens de aniversario, gente enfim",0
mariana_souza12,Igor Lima,estudante de enfermagem,2024-06-11 17:00:00,830,327,158,288,0,0,promocao de hoje na loja: cupom de 20% pra quem chegar antes do meio dia,0
mariana_lima,Ana Lima,analista de dados em Porto Alegre,2015-11-02 16:00:00,3974,267,76,328,0,0,dica pra quem estuda seguranca: pratique em laboratorio proprio que dia,0
paula_alves,Eduardo Rocha,estudante de enfermagem,2019-05-16 11:00:00,2684,529,618,194,0,0,"renda extra? venha ser revendedora comigo, explico tudo https://is.gd/fbcdms",0
fernanda_alves25,Otavio Lima,"dev backend, cafe e gatos",2022-01-10 09:00:00,1714,384,122,1705,0,0,opiniao impopular: filme antigo e melhor que remake enfim,0
gustavo_rocha,Diego Alves,"dev backend, cafe e gatos",2015-10-10 01:00:00,3998,55,52,248,0,0,opiniao impopular: filme antigo e melhor que remake que dia,0
helena_lima51,Gustavo Alves,estudante de enfermagem,2022-03-28 16:00:00,1636,155,130,610,0,0,"chuva forte aqui em Belem hoje, transito parado bora pra cima",0
diego_silva39,Nara Souza,musico nos fins de semana,2018-01-06 17:00:00,3178,697,1136,384,0,0,recomendo muito esse restaurante novo no centro de Recife ate semana que vem,0
diego_alves,Rafael Rocha,"pai do Theo, torcedor sofredor",2022-12-10 01:00:00,1380,88,78,418,0,0,"obrigada pelas mensagens de aniversario, gente bora pra cima",0
paula_silva,Diego Rocha,analista de dados em Recife,2015-07-04 02:00:00,4096,112,144,1938,0,0,"treino feito, 6km hoje. devagar mas chegando no fim deu certo",0
diego_souza92,Bruno Alves,estudante de enfermagem,2015-05-28 01:00:00,4133,107,119,484,0,0,opiniao impopular: filme antigo e melhor que remake,0
nara_rocha20,Lucas Alves,fotografa e mae de dois,2015-11-14 12:00:00,3963,193,102,455,0,0,"renda extra? venha ser revendedora comigo, explico tudo https://encurtador.com.br/av3fmu",0
lucas_lima87,Helena Rocha,"dev backend, cafe e gatos",2017-05-22 22:00:00,3407,244,429,844,0,0,"obrigada pelas mensagens de aniversario, gente valeu quem ajudou",0
mariana_rocha,Rafael Souza,corredora amadora | 42k,2024-01-10 11:00:00,984,241,458,370,0,0,"bom dia, cafe e mais um dia de trabalho por aqui recomendo",0
helena_lima,Bruno Alves,musico nos fins de semana,2017-03-01 10:00:00,3490,158,250,715,0,0,opiniao impopular: filme antigo e melhor que remake no fim deu certo (93),0
diego_alves,Gustavo Alves,analista de dados em Curitiba,2020-05-31 11:00:00,2303,1180,753,152,0,0,alguem ai assistiu o jogo de ontem? que segundo tempo que dia,0
gustavo_lima,Lucas Souza,corredora amadora | 42k,2020-11-13 13:00:00,2136,87,147,2355,0,0,alguem ai assistiu o jogo de ontem? que segundo tempo recomendo (16),0
gustavo_silva52,Carla Alves,estudante de enfermagem,2022-03-15 08:00:00,1650,29,62,350,0,0,"treino feito, 6km hoje. devagar mas chegando que dia",0
otavio_rocha59,Fernanda Rocha,professora de historia,2022-05-04 19:00:00,1599,1966,3246,3514,0,0,"treino feito, 6km hoje. devagar mas chegando (22)",0
helena_alves,Paula Alves,analista de dados em Curitiba,2022-07-15 00:00:00,1528,412,715,109,0,0,dica pra quem estuda seguranca: pratique em laboratorio proprio coisa de louco (83),0
eduardo_souza76,Igor Alves,fotografa e mae de dois,2015-12-23 05:00:00,3924,321,633,306,0,0,"chuva forte aqui em Belem hoje, transito parado no fim deu certo (90)",0
helena_alves,Diego Rocha,estudante de enfermagem,2024-07-28 06:00:00,784,49,66,182,0,0,"chuva forte aqui em Belem hoje, transito parado amanha continuo (91)",0
bruno_silva,Mariana Rocha,analista de dados em Recife,2015-02-23 00:00:00,4227,15,31,505,0,0,"chuva forte aqui em Recife hoje, transito parado valeu quem ajudou (73)",0
rafael_souza,Carla Lima,"dev backend, cafe e gatos",2021-12-28 21:00:00,1726,123,238,130,0,0,opiniao impopular: filme antigo e melhor que remake coisa de louco,0
carla_alves,Gustavo Silva,estudante de enfermagem,2024-03-21 07:00:00,913,3779,1661,36,0,0,"obrigada pelas mensagens de aniversario, gente que dia",0
igor_lima72,Lucas Rocha,"pai do Theo, torcedor sofredor",2020-03-16 10:00:00,2379,643,632,1735,0,0,"chuva forte aqui em Curitiba hoje, transito parado valeu quem ajudou",0
nara_lima98,Gustavo Alves,analista de dados em Curitiba,2018-01-10 00:00:00,3175,364,388,311,0,0,"obrigada pelas mensagens de aniversario, gente valeu quem ajudou",0
invest3512212,Promo 999,,2025-10-13 13:40:00,341,3,1323,8325,1,0,RENDA EXTRA de R$ 300 por dia!!! clique no link da bio e comece hoje https://encurtador.com.br/1wg6gq,1
rafael_souza57,Fernanda Rocha,musico nos fins de semana,2026-04-28 16:00:00,144,58,34,2120,0,0,alguem ai assistiu o jogo de ontem? que segundo tempo valeu quem ajudou,0
invest1566213,Promo 999,,2026-02-23 15:56:00,208,0,2120,6235,1,0,SEGUIDORES GRATIS!!! siga de volta e me chama no whats https://cutt.ly/u3pf6s,1
diego_souza91,Nara Lima,,2019-09-07 15:00:00,2569,154,165,687,0,0,dica pra quem estuda seguranca: pratique em laboratorio proprio bora pra cima,0
bruno_lima,Carla Rocha,"dev backend, cafe e gatos",2023-04-18 19:00:00,1250,132,74,1426,0,0,"treino feito, 6km hoje. devagar mas chegando depois conto o resto",0
carla_lima55,Paula Alves,musico nos fins de semana,2015-07-11 02:00:00,4089,260,238,60,0,0,opiniao impopular: filme antigo e melhor que remake,0
helena_souza,Diego Lima,"dev backend, cafe e gatos",2016-06-11 21:00:00,3752,38,39,76,0,0,"terminei de ler o livro que a Otavio indicou, valeu a pena depois conto o resto (75)",0
helena_lima,Eduardo Souza,corredora amadora | 42k,2021-06-06 01:00:00,1932,92,71,181,0,0,alguem ai assistiu o jogo de ontem? que segundo tempo depois conto o resto (69),0
bruno_souza,Juliana Rocha,corredora amadora | 42k,2013-03-30 13:00:00,4921,269,94,409,0,0,"consegui finalmente organizar a planilha do mes, vitoria pessoal que dia",0
fernanda_alves,Nara Alves,"pai do Theo, torcedor sofredor",2022-11-27 20:00:00,1392,623,769,259,0,0,"treino feito, 6km hoje. devagar mas chegando que dia (86)",0
otavio_lima,Rafael Rocha,analista de dados em Salvador,2022-04-10 05:00:00,1624,732,682,158,0,0,"renda extra? venha ser revendedora comigo, explico tudo https://encurtador.com.br/qwx76r",0
bruno_silva,Fernanda Souza,"pai do Theo, torcedor sofredor",2014-01-17 16:00:00,4628,56,27,171,0,0,"treino feito, 6km hoje. devagar mas chegando coisa de louco",0
ana_lima,Bruno Rocha,corredora amadora | 42k,2025-02-10 16:00:00,586,192,337,2219,0,0,"recomendo muito esse restaurante novo no centro de Curitiba no mais, tudo tranquilo",0
eduardo_rocha,Lucas Silva,"dev backend, cafe e gatos",2021-04-20 21:00:00,1978,4979,3144,882,0,0,"terminei de ler o livro que a Fernanda indicou, valeu a pena no mais, tudo tranquilo (47)",0
gustavo_rocha,Mariana Lima,analista de dados em Porto Alegre,2023-03-15 06:00:00,1285,913,629,344,0,0,"consegui finalmente organizar a planilha do mes, vitoria pessoal valeu quem ajudou (44)",0
otavio_alves,Nara Lima,corredora amadora | 42k,2021-03-16 10:00:00,2014,319,199,974,0,0,"bom dia, cafe e mais um dia de trabalho por aqui depois conto o resto (96)",0
carla_alves,Bruno Lima,estudante de enfermagem,2017-09-25 16:00:00,3281,173,141,942,0,0,"treino feito, 6km hoje. devagar mas chegando depois conto o resto",0
carla_lima,Fernanda Silva,musico nos fins de semana,2021-07-07 10:00:00,1901,905,1452,1038,0,0,recomendo muito esse restaurante novo no centro de Recife amanha continuo (12),0
ana884983,Promo 999,link na bio https://encurtador.com.br/lq883m,2026-02-03 14:09:00,228,7,2066,13220,1,0,"Cupom exclusivo de R$ 200, ultimas vagas, clique no link https://encurtador.com.br/lq883m",1
eduardo_lima2,Eduardo Rocha,estudante de enfermagem,2024-12-02 03:00:00,657,528,556,1328,0,0,"treino feito, 6km hoje. devagar mas chegando ate semana que vem",0
eduardo_rocha3,Paula Lima,corredora amadora | 42k,2024-05-13 07:00:00,860,2151,3264,320,0,0,"obrigada pelas mensagens de aniversario, gente (55)",0
lucas_rocha58,Fernanda Rocha,"dev backend, cafe e gatos",2016-04-04 21:00:00,3820,243,464,330,0,0,"treino feito, 6km hoje. devagar mas chegando ate semana que vem",0
rafael_souza50,Juliana Silva,analista de dados em Recife,2021-06-16 02:00:00,1922,15,31,172,0,0,alguem ai assistiu o jogo de ontem? que segundo tempo bora pra cima,0
gustavo_alves8,Ana Alves,,2018-12-27 15:00:00,2823,172,173,1024,0,0,"chuva forte aqui em Curitiba hoje, transito parado no fim deu certo (14)",0
rafael_silva88,Otavio Silva,analista de dados em Goiania,2015-07-18 18:00:00,4081,29,63,974,0,0,"bom dia, cafe e mais um dia de trabalho por aqui coisa de louco",0
paula_alves,Paula Lima,corredora amadora | 42k,2022-09-06 13:00:00,1474,167,86,306,0,0,"bom dia, cafe e mais um dia de trabalho por aqui no mais, tudo tranquilo (55)",0
fernanda_rocha83,Gustavo Souza,musico nos fins de semana,2026-07-21 05:00:00,61,3,406,167,0,0,dica pra quem estuda seguranca: pratique em laboratorio proprio amanha continuo (71),0
ana_alves89,Juliana Silva,"pai do Theo, torcedor sofredor",2022-01-03 07:00:00,1721,462,429,1009,0,0,"obrigada pelas mensagens de aniversario, gente ate semana que vem",0
gustavo_lima95,Ana Alves,professora de historia,2023-01-14 14:00:00,1344,193,326,3801,0,0,"treino feito, 6km hoje. devagar mas chegando que dia (68)",0
igor_silva27,Juliana Lima,musico nos fins de semana,2017-08-10 06:00:00,3328,444,725,407,0,0,"bom dia, cafe e mais um dia de trabalho por aqui depois conto o resto (25)",0
diego_rocha,Diego Souza,musico nos fins de semana,2019-06-14 03:00:00,2655,96,200,1298,0,0,alguem ai assistiu o jogo de ontem? que segundo tempo coisa de louco,0
eduardo_souza,Mariana Silva,"dev backend, cafe e gatos",2016-10-31 23:00:00,3610,17,35,978,0,0,"treino feito, 6km hoje. devagar mas chegando no fim deu certo (42)",0
nara_lima81,Lucas Souza,professora de historia,2017-12-04 04:00:00,3212,82,31,155,0,0,"renda extra? venha ser revendedora comigo, explico tudo https://cutt.ly/ct4lt4",0
ana_lima61,Mariana Neves,analista de dados em Sao Paulo,2021-10-02 03:00:00,1814,432,804,517,0,0,"treino feito, 6km hoje. devagar mas chegando recomendo",1
nara_lima90,Gustavo Lima,"pai do Theo, torcedor sofredor",2018-12-17 02:00:00,2834,72,106,107,0,0,recomendo muito esse restaurante novo no centro de Salvador enfim,0
carla_rocha,Otavio Lima,,2024-11-07 21:00:00,681,4895,5000,202,0,0,"treino feito, 6km hoje. devagar mas chegando depois conto o resto",0
gustavo_lima,Paula Alves,fotografa e mae de dois,2021-07-10 01:00:00,1898,108,101,161,0,0,recomendo muito esse restaurante novo no centro de Sao Paulo depois conto o resto,0
igor_alves65,Ana Rocha,fotografa e mae de dois,2023-09-11 23:00:00,1104,416,514,163,0,0,"bom dia, cafe e mais um dia de trabalho por aqui coisa de louco",0
rafael_lima43,Diego Souza,analista de dados em Curitiba,2022-05-11 21:00:00,1592,552,268,365,0,0,alguem ai assistiu o jogo de ontem? que segundo tempo amanha continuo,0
carla_alves46,Igor Souza,corredora amadora | 42k,2013-08-12 06:00:00,4787,183,116,2021,0,0,"bom dia, cafe e mais um dia de trabalho por aqui que dia",0
diego_lima30,Nara Lima,estudante de enfermagem,2022-03-13 14:00:00,1651,84,165,728,0,0,"chuva forte aqui em Recife hoje, transito parado recomendo (79)",0
diego_silva,Lucas Lima,fotografa e mae de dois,2017-07-25 19:00:00,3343,773,1675,214,0,0,"treino feito, 6km hoje. devagar mas chegando no fim deu certo",0
bruno_silva59,Helena Rocha,corredora amadora | 42k,2015-04-05 03:00:00,4186,1362,1671,336,0,0,"bom dia, cafe e mais um dia de trabalho por aqui coisa de louco",0
nara_rocha,Mariana Alves,fotografa e mae de dois,2024-06-05 00:00:00,837,184,199,774,0,0,"obrigada pelas mensagens de aniversario, gente bora pra cima (46)",0
nara_souza54,Otavio Souza,professora de historia,2017-06-22 13:00:00,3376,170,172,239,0,0,"bom dia, cafe e mais um dia de trabalho por aqui enfim (66)",0
helena_rocha13,Paula Rocha,fotografa e mae de dois,2017-12-23 06:00:00,3193,462,563,20,0,0,recomendo muito esse restaurante novo no centro de Porto Alegre bora pra cima,0
paula_rocha,Ana Rocha,estudante de enfermagem,2013-04-05 19:00:00,4915,163,46,121,0,0,recomendo muito esse restaurante novo no centro de Recife no fim deu certo (84),0
gustavo_alves,Mariana Rocha,professora de historia,2019-08-07 12:00:00,2601,161,132,2173,0,0,"bom dia, cafe e mais um dia de trabalho por aqui coisa de louco (92)",0
nara_silva4,Juliana Souza,fotografa e mae de dois,2015-07-07 01:00:00,4093,311,324,624,0,0,opiniao impopular: filme antigo e melhor que remake enfim (17),0
carla_silva,Rafael Silva,corredora amadora | 42k,2012-09-03 09:00:00,5130,26,53,7483,0,0,"obrigada pelas mensagens de aniversario, gente",0
paula_souza89,Eduardo Lima,analista de dados em Sao Paulo,2024-12-16 19:00:00,642,504,933,214,0,0,"treino feito, 6km hoje. devagar mas chegando depois conto o resto (60)",0
eduardo_rocha,Nara Silva,"pai do Theo, torcedor sofredor",2013-08-06 06:00:00,4793,61,75,623,0,0,opiniao impopular: filme antigo e melhor que remake amanha continuo,0
paula_souza27,Ana Rocha,,2020-10-25 06:00:00,2156,345,281,905,1,0,"obrigada pelas mensagens de aniversario, gente coisa de louco (15)",0
mariana_rocha,Eduardo Lima,"dev backend, cafe e gatos",2022-07-18 23:00:00,1524,40,30,390,0,0,"treino feito, 6km hoje. devagar mas chegando depois conto o resto",0
lucas_silva,Mariana Souza,"pai do Theo, torcedor sofredor",2017-04-17 01:00:00,3443,159,69,645,0,0,"treino feito, 6km hoje. devagar mas chegando bora pra cima",0
lucas_silva1,Igor Alves,,2017-02-07 04:00:00,3512,420,406,84,0,0,recomendo muito esse restaurante novo no centro de Belem enfim,0
mariana_souza87,Lucas Souza,"dev backend, cafe e gatos",2024-11-15 14:00:00,673,1233,2157,548,0,0,"renda extra? venha ser revendedora comigo, explico tudo https://encurtador.com.br/8wsha3",0
ana_alves,Bruno Rocha,musico nos fins de semana,2025-01-10 22:00:00,617,610,1223,1636,1,0,dica pra quem estuda seguranca: pratique em laboratorio proprio depois conto o resto (70),0
